Date,Q cms,SP,w_est,unit_SP
2016-03-25,0.203597792,17.97564905568,6.00817247502586,2.99186635044172
2016-02-25,0.201898784,17.82564363936,5.98390348615485,2.97893234418031
2016-03-26,0.201615616,17.80064273664,5.97984840342507,2.97677157274494
2016-01-13,0.199916608,17.65063732032,5.95545582942229,2.96377604433215
2017-01-09,0.198500768,17.52563280672,5.9350466920601,2.95290563259861
2018-01-12,0.193686912,17.10061746048,5.86508667324482,2.91566321406452
2018-04-21,0.19255424,17.0006138496,5.84849525826603,2.90683553612735
2018-03-18,0.192271072,16.97561294688,5.844339526123,2.90462470070441
2017-11-08,0.191704736,16.92561114144,5.83601855843656,2.90019830676726
2017-01-18,0.190572064,16.82560753056,5.81933841014968,2.89132652969863
2016-04-04,0.187740384,16.57559850336,5.77741243066158,2.8690350052544
2017-04-13,0.186607712,16.47559489248,5.76055055725097,2.86007296155776
2016-04-15,0.18547504,16.3755912816,5.74363568627598,2.85108460495298
2016-04-16,0.184908704,16.32558947616,5.73515822332312,2.84658048487117
2016-04-25,0.184342368,16.27558767072,5.72666732597869,2.84206969678276
2016-04-17,0.183209696,16.17558405984,5.70964497698376,2.83302799474322
2016-04-23,0.18264336,16.1255822544,5.70111339854623,2.82849701928609
2016-04-22,0.182360192,16.10058135168,5.69684248036445,2.8262289868773
2016-04-14,0.182077024,16.07558044896,5.69256813213242,2.82395925280531
2016-04-11,0.18122752,16.0005777408,5.67972442601964,2.81713980127258
2016-04-24,0.180661184,15.95057593536,5.67114465575671,2.81258491954861
2018-04-22,0.180094848,15.90057412992,5.66255096904612,2.80802313601047
2016-04-21,0.17981168,15.8755732272,5.65824888628044,2.80573964600488
2018-04-23,0.17839584,15.7505687136,5.63668574316455,2.79429605113258
2016-04-10,0.177546336,15.67556600544,5.62370536888162,2.78740883051585
2016-04-19,0.177546336,15.67556600544,5.62370536888162,2.78740883051585
2016-04-26,0.177546336,15.67556600544,5.62370536888162,2.78740883051585
2016-04-09,0.177263168,15.65056510272,5.61937144471167,2.78510955481481
2016-04-13,0.177263168,15.65056510272,5.61937144471167,2.78510955481481
2016-04-18,0.177263168,15.65056510272,5.61937144471167,2.78510955481481
2016-01-14,0.17698,15.6255642,5.61503393976617,2.78280850438648
2016-01-15,0.17698,15.6255642,5.61503393976617,2.78280850438648
2016-04-08,0.17698,15.6255642,5.61503393976617,2.78280850438648
2016-04-12,0.17698,15.6255642,5.61503393976617,2.78280850438648
2016-04-28,0.176696832,15.60056329728,5.61069284535025,2.78050567501813
2016-04-07,0.175280992,15.47555878368,5.58893322442701,2.76896469545252
2016-04-27,0.175280992,15.47555878368,5.58893322442701,2.76896469545252
2016-04-20,0.174997824,15.45055788096,5.58457040861768,2.76665110303165
2016-04-29,0.174431488,15.40055607552,5.57583381403361,2.76201848712903
2018-03-19,0.173581984,15.32555336736,5.56270137947428,2.75505592011635
2018-01-13,0.17273248,15.2505506592,5.54953567526048,2.74807687554584
2016-04-05,0.171882976,15.17554795104,5.53633645286093,2.74108123309557
2016-01-16,0.17131664,15.1255461456,5.52751822591573,2.73640819033106
2016-04-06,0.169334464,14.95053982656,5.49653514447383,2.71999349291729
2018-03-16,0.16848496,14.8755371184,5.48319930128542,2.71293022577398
2017-04-30,0.167918624,14.82553531296,5.47428941764106,2.70821182109668
2016-01-19,0.167352288,14.77553350752,5.4653639844546,2.70348572383226
2018-04-24,0.16706912,14.7505326048,5.46089541184206,2.70111977841824
2016-01-18,0.165370112,14.60052718848,5.43400135596406,2.68688324349704
2016-01-20,0.165370112,14.60052718848,5.43400135596406,2.68688324349704
2016-01-23,0.165086944,14.57552628576,5.42950514805823,2.68450363123289
2016-01-21,0.164803776,14.55052538304,5.42500495117826,2.68212204670518
2016-01-22,0.164803776,14.55052538304,5.42500495117826,2.68212204670518
2016-01-17,0.164520608,14.52552448032,5.42050075492216,2.67973848488627
2016-01-24,0.163671104,14.45052177216,5.40696406519904,2.67257588508276
2016-02-26,0.162538432,14.35051816128,5.38885851529197,2.66299776113207
2016-01-30,0.16140576,14.2505145504,5.37068761662299,2.65338734397673
2018-03-20,0.158857248,14.02550642592,5.32956053308093,2.63164408000674
2016-01-25,0.15857408,14.0005055232,5.32496986472345,2.62921779444232
2016-01-29,0.156308736,13.80049830144,5.28809089956513,2.60973167132488
2016-02-27,0.156025568,13.77549739872,5.28346165119284,2.60728634144812
2016-02-28,0.155459232,13.72549559328,5.2741901055442,2.60238924244536
2018-01-14,0.155459232,13.72549559328,5.2741901055442,2.60238924244536
2016-01-27,0.154892896,13.67549378784,5.26490108113675,2.59748351908016
2016-01-28,0.154609728,13.65049288512,5.26024998410834,2.59502740865155
2016-01-26,0.154043392,13.60049107968,5.25093455933251,2.59010866084929
2016-02-29,0.154043392,13.60049107968,5.25093455933251,2.59010866084929
2016-03-01,0.154043392,13.60049107968,5.25093455933251,2.59010866084929
2017-04-14,0.153760224,13.57549017696,5.24627020698771,2.58764601161379
2016-03-02,0.153477056,13.55048927424,5.24160141151171,2.58518117086892
2016-03-04,0.153477056,13.55048927424,5.24160141151171,2.58518117086892
2016-03-05,0.153477056,13.55048927424,5.24160141151171,2.58518117086892
2018-04-25,0.153477056,13.55048927424,5.24160141151171,2.58518117086892
2016-03-03,0.153193888,13.52548837152,5.2369281604627,2.58271413261567
2018-04-26,0.151778048,13.40048385792,5.21349463208461,2.57034576682048
2015-11-17,0.15007904,13.2504784416,5.18522471401559,2.55542993262841
2018-04-27,0.149512704,13.20047663616,5.17576467158915,2.55043988159279
2018-04-28,0.148946368,13.15047483072,5.16628608503863,2.5454406926483
2016-11-27,0.148096864,13.07547212256,5.15203320048481,2.53792466270008
2018-04-29,0.147530528,13.02547031712,5.14250778293954,2.53290240227394
2017-04-15,0.13875232,12.2504423328,4.99237320922,2.45383143835795
2018-03-03,0.138185984,12.20044052736,4.98252069612063,2.44864823880395
2017-04-16,0.135354304,11.95043150016,4.93294202463259,2.42257692072716
2017-04-18,0.13308896,11.7504242784,4.89289169496908,2.40152960885725
2017-04-17,0.132805792,11.72542337568,4.88786069946768,2.39888656748278
2015-11-01,0.12317808,10.8753926832,4.71338210266683,2.30734373880843
2017-04-19,0.12176224,10.7503881696,4.68713650002138,2.29359400340719
2017-04-22,0.1132672,10.000361088,4.52623723593348,2.20942044500183
2017-04-20,0.112417696,9.92535837984,4.50980903210141,2.20083784239865
2017-04-23,0.112417696,9.92535837984,4.50980903210141,2.20083784239865
2018-03-02,0.11185136,9.8753565744,4.4988212151803,2.19509869409297
2017-04-21,0.111001856,9.80035386624,4.48228541868582,2.18646358961973
2018-02-27,0.110718688,9.77535296352,4.47675895605896,2.18357813307991
2015-12-05,0.108453344,9.57534574176,4.43228160120997,2.16036493239645
2018-03-15,0.107037504,9.45034122816,4.40423898274082,2.1457376098785
2017-04-24,0.105055328,9.27533490912,4.36465514710448,2.12510143333392
2015-12-09,0.103922656,9.17533129824,4.34186230427515,2.1132248457547
2015-12-10,0.103922656,9.17533129824,4.34186230427515,2.1132248457547
2017-01-08,0.103639488,9.15033039552,4.33614405180076,2.11024594344829
2017-01-07,0.10335632,9.1253294928,4.33041771618384,2.10726310736638
2018-01-15,0.10335632,9.1253294928,4.33041771618384,2.10726310736638
2015-12-06,0.102789984,9.07532768736,4.3189406608148,2.10128556979245
2016-12-31,0.102789984,9.07532768736,4.3189406608148,2.10128556979245
2015-12-08,0.102223648,9.02532588192,4.30743086641279,2.09529210376771
2015-12-07,0.101090976,8.92532227104,4.28431195443948,2.08325686036737
2015-12-11,0.099675136,8.80031775744,4.25522416619757,2.06812083540687
2017-01-01,0.0991088,8.750315952,4.2435292760895,2.06203737094601
2017-04-27,0.098259296,8.67531324384,4.22592196911745,2.05288060386306
2016-12-30,0.097409792,8.60031053568,4.20823578466369,2.04368551948125
2017-01-02,0.097409792,8.60031053568,4.20823578466369,2.04368551948125
2016-12-25,0.095993952,8.47530602208,4.17858067606784,2.0282738755341
2017-01-03,0.095993952,8.47530602208,4.17858067606784,2.0282738755341
2017-04-26,0.095993952,8.47530602208,4.17858067606784,2.0282738755341
2017-01-06,0.095710784,8.45030511936,4.17262257648115,2.02517840146623
2017-01-05,0.095427616,8.42530421664,4.16665535647975,2.02207850081419
2017-04-25,0.095144448,8.40030331392,4.16067897497661,2.01897415408437
2017-01-04,0.09486128,8.3753024112,4.15469339057668,2.01586534163896
2015-12-13,0.094578112,8.35030150848,4.14869856157365,2.01275204369455
2015-12-14,0.09344544,8.2502978976,4.12462595432528,2.00025359607417
